Received,Contribution (in euro),frequency,resource,personal_ID,company
2017-11-23,50.0,once,Spendenformular,1953726,0
2017-11-23,20.0,monthly,Spendenformular,1915966,0
2017-11-23,12.0,monthly,Spendenformular,1840898,0
2017-11-23,50.0,monthly,Spendenformular,1870883,0
2017-11-23,15.0,monthly,Spendenformular,1833255,0
2017-11-23,5.0,monthly,Spendenformular,1503703,0
2017-11-23,10.0,monthly,Spendenformular,1807301,0
2017-11-23,2.0,monthly,Spendenformular,1745936,0
2017-11-23,10.0,monthly,Spendenformular,1720352,0
2017-11-23,5.0,monthly,Spendenformular,1705863,0
2017-11-23,50.0,monthly,Spendenformular,1675456,0
2017-11-23,25.0,monthly,Spendenformular,1621508,0
2017-11-23,10.0,monthly,Spendenformular,1604244,0
2017-11-23,10.0,monthly,Spendenformular,1602930,0
2017-11-23,15.0,monthly,Spendenformular,1541200,0
2017-11-23,2.5,monthly,Spendenformular,1599685,0
2017-11-23,25.0,monthly,Spendenformular,1539559,0
2017-11-23,6.0,monthly,Spendenformular,1733875,1
2017-11-23,3.0,monthly,Spendenformular,638007,0
2017-11-23,10.0,monthly,Spendenformular,1227511,0
2017-11-23,10.0,monthly,Spendenformular,635152,0
2017-11-23,10.0,monthly,Spendenformular,261976,0
2017-11-23,10.0,monthly,Spendenformular,267450,0
2017-11-23,5.0,monthly,Spendenformular,249876,0
2017-11-23,10.0,monthly,Spendenformular,251169,0
2017-11-23,10.0,monthly,Spendenformular,248270,0
2017-11-23,15.0,quarterly,Spendenformular,249718,0
2017-11-23,2.75,monthly,Spendenformular,245802,0
2017-11-23,500.0,annually,Spendenformular,246200,0
2017-11-23,10.0,monthly,Dauerspende,241725,0
2017-11-23,5.0,monthly,Spendenformular,245021,0
2017-11-23,5.0,monthly,Dauerspende,181085,0
2017-11-23,20.0,monthly,Dauerspende,181089,0
2017-11-23,7.5,monthly,Spendenformular,269698,0
2017-11-23,5.0,monthly,Dauerspende,181093,0
2017-11-23,15.0,monthly,Dauerspende,175241,0
2017-11-23,10.0,half-yearly,Online-Spende,175252,0
2017-11-23,5.0,monthly,Online-Spende,175236,0
2017-11-23,5.0,monthly,Online-Spende,175237,0
2017-11-23,10.0,monthly,Dauerspende,175239,0
2017-11-23,10.0,monthly,Online-Spende,175231,0
2017-11-23,10.0,monthly,Online-Spende,175233,0
2017-11-23,10.0,monthly,Online-Spende,175235,0
2017-11-23,5.0,monthly,Online-Spende,175227,0
2017-11-23,5.0,monthly,Online-Spende,175229,0
2017-11-23,10.0,monthly,Online-Spende,175230,0
2017-11-23,10.0,monthly,Spendenformular,634079,0
2017-11-23,5.0,monthly,Online-Spende,175240,0
2017-11-23,5.0,monthly,Spendenformular,288391,0
2017-11-23,20.0,monthly,Dauerspende,181081,0
2017-11-23,10.0,monthly,Spendenformular,286558,0
2017-11-23,5.0,monthly,Spendenformular,287260,0
2017-11-23,10.0,monthly,Spendenformular,581803,0
2017-11-23,6.0,monthly,Spendenformular,571784,0
2017-11-23,10.0,monthly,Spendenformular,520352,0
2017-11-23,10.0,monthly,Spendenformular,535508,0
2017-11-23,25.0,monthly,Spendenformular,477713,0
2017-11-23,50.0,monthly,Spendenformular,481858,0
2017-11-23,10.0,monthly,Spendenformular,467109,0
2017-11-23,5.0,monthly,Spendenformular,458795,0
2017-11-23,5.0,monthly,Spendenformular,442200,0
2017-11-23,3.0,monthly,Spendenformular,456616,0
2017-11-23,30.0,monthly,Spendenformular,465451,0
2017-11-23,25.0,monthly,Spendenformular,423834,0
2017-11-23,8.0,monthly,Spendenformular,440381,0
2017-11-23,20.0,monthly,Spendenformular,593573,0
2017-11-23,2.5,monthly,Spendenformular,318535,0
2017-11-23,25.0,monthly,Spendenformular,376242,0
2017-11-23,5.0,monthly,Spendenformular,316789,0
2017-11-23,40.0,monthly,Spendenformular,316746,0
2017-11-23,5.0,monthly,Spendenformular,356541,0
2017-11-23,2.5,monthly,Spendenformular,358872,0
2017-11-23,10.0,monthly,Spendenformular,358865,0
2017-11-23,10.0,monthly,Spendenformular,358981,0
2017-11-23,25.0,monthly,Spendenformular,363156,0
2017-11-23,20.0,monthly,Spendenformular,360380,0
2017-11-23,5.0,monthly,Spendenformular,384887,0
2017-11-23,10.0,monthly,Spendenformular,305411,0
2017-11-24,8.06,annually,,639257,0
2017-11-24,100.0,once,Dauerspende,285438,0
2017-11-24,300.0,once,Spendenformular,1954947,0
2017-11-24,5.0,monthly,Mitglied-/Patenschaften,639257,0
2017-11-24,100.0,once,Spendenformular,1956388,0
2017-11-24,100.0,once,Spendenformular,1494726,0
2017-11-24,2500.0,once,Geldspende,1507879,0
2017-11-24,50.0,once,Geldspende,1977497,0
2017-11-27,20.0,once,Mitgliedsbeitrag,173444,0
2017-11-27,150.0,once,Geldspende,1716669,0
2017-11-27,200.0,once,Geldspende,1096801,0
2017-11-27,2500.0,once,Geldspende,368382,1
2017-11-27,200.0,once,Geldspende,1979603,0
2017-11-27,4.0,once,Mitgliedsbeitrag,173524,0
2017-11-27,500.0,once,Geldspende,1979635,1
2017-11-27,50.0,once,Dauerspende,286505,0
2017-11-27,5.0,once,Mitgliedsbeitrag,173401,0
2017-11-27,20.0,once,Mitgliedsbeitrag,173583,0
2017-11-27,10.0,once,Dauerspende,286479,0
2017-11-28,40.0,once,Dauerspende,286478,0
2017-11-28,50.0,once,Spendenformular,1953093,0
2017-11-28,60.0,annually,Spendenformular,1955332,0
2017-11-28,2.75,once,Dauerspende,286507,0
2017-11-28,15.0,once,Spendenaktionen,1960871,0
2017-11-28,20.0,once,Spendenaktionen,1960869,0
2017-11-28,50.0,once,Mitgliedsbeitrag,173648,0
2017-11-28,10.0,once,Dauerspende,286512,0
2017-11-28,15.0,once,Geldspende,1003045,0
2017-11-28,25.0,once,Spendenformular,1606787,1
2017-11-28,50.0,once,Geldspende,1590872,0
2017-11-28,10.0,once,Mitgliedsbeitrag,245785,0
2017-11-28,20.0,once,Mitgliedsbeitrag,236174,0
2017-11-28,2.75,once,Dauerspende,286510,0
2017-11-28,5.0,once,Dauerspende,1718309,1
2017-11-29,50.0,once,Geldspende,600973,0
2017-11-29,250.0,once,Geldspende,1514659,0
2017-11-29,181.0,once,Geldspende,1798007,0
2017-11-29,50.0,once,Zehnt,240558,1
2017-11-29,50.0,once,Geldspende,1985303,1
2017-11-29,20.0,once,Spendenaktionen,1961002,0
2017-11-29,600.0,once,Spendenformular,1980789,0
2017-11-29,750.0,once,Geldspende,1540597,0
2017-11-29,20.0,once,Geldspende,476676,1
2017-11-30,4268.33,once,Geldauflagen,314361,1
2017-11-30,100.0,once,Zehnt,581696,1
2017-11-30,790.78,once,Pfandtastisch Helfen,246745,1
2017-11-30,652.07,once,Pfandtastisch Helfen,1816901,1
2017-11-30,2.75,once,Dauerspende,285256,0
2017-11-30,25.0,once,Dauerspende,286521,0
2017-11-30,244.64,once,Pfandtastisch Helfen,1816905,1
2017-11-30,63.0,once,Zehnt,240604,1
2017-11-30,100.0,once,Geldspende,173031,0
2017-11-30,15.0,once,Dauerspende,449184,0
2017-11-30,10.0,once,Dauerspende,286520,0
2017-11-30,10.0,once,Dauerspende,284966,0
2017-11-30,10.0,once,Dauerspende,1096734,0
2017-11-30,20.0,once,Geldspende,1086773,0
2017-11-30,5.0,once,Dauerspende,491880,0
2017-12-01,5.0,once,Dauerspende,284985,0
2017-12-01,15.0,once,Dauerspende,285221,0
2017-12-01,5.0,once,Mitgliedsbeitrag,173608,0
2017-12-01,40.0,once,Zehnt,240562,1
2017-12-01,10.0,once,Mitgliedsbeitrag,356318,0
2017-12-01,5.0,once,Mitgliedsbeitrag,173404,0
2017-12-01,33.0,once,Mitgliedsbeitrag,173523,0
2017-12-01,5.0,once,Mitgliedsbeitrag,173445,0
2017-12-01,20.0,once,Dauerspende,284960,0
2017-12-01,50.0,once,Dauerspende,284943,0
2017-12-01,3.0,once,Mitgliedsbeitrag,173534,0
2017-12-01,2.79,once,Mitgliedsbeitrag,173594,0
2017-12-01,6.0,once,Mitgliedsbeitrag,173419,0
2017-12-01,495.0,once,Geldspende,2001597,0
2017-12-01,5.0,once,Mitgliedsbeitrag,173718,0
2017-12-01,150.0,once,Dauerspende,240360,1
2017-12-01,30.0,once,Dauerspende,285021,0
2017-12-01,5.0,once,Dauerspende,364939,0
2017-12-01,6.0,once,Dauerspende,288832,0
2017-12-01,70.0,once,Dauerspende,217767,0
2017-12-01,50.0,once,Dauerspende,284921,0
2017-12-01,20.0,once,Dauerspende,284925,0
2017-12-01,10.0,once,Geldspende,568363,0
2017-12-01,22.22,once,Dauerspende,1255278,0
2017-12-01,2.5,once,Dauerspende,284931,0
2017-12-01,60.0,once,Dauerspende,284917,0
2017-12-01,10.0,once,Mitgliedsbeitrag,174494,0
2017-12-01,3.0,once,Mitgliedsbeitrag,174520,0
2017-12-01,2.75,once,Mitgliedsbeitrag,174511,0
2017-12-01,1.5,once,Geldspende,1825446,1
2017-12-01,5.26,once,Geldspende,1825446,1
2017-12-01,5.0,once,Mitgliedsbeitrag,173551,0
2017-12-01,10.0,once,Mitgliedsbeitrag,173483,0
2017-12-01,100.0,once,Geldspende,173448,0
2017-12-01,10.0,once,Dauerspende,237829,0
2017-12-01,50.0,once,Dauerspende,423066,0
2017-12-01,406.0,once,Geldspende,1887178,1
2017-12-01,8412.67,once,Geldspende,2001314,1
2017-12-01,50.0,once,Geldspende,767172,0
2017-12-01,10.0,once,Dauerspende,286530,0
2017-12-01,40.0,once,Dauerspende,286509,0
2017-12-01,50.0,once,Geldspende,411421,0
2017-12-01,10.0,once,Mitgliedsbeitrag,173553,0
2017-12-01,3.0,once,Mitgliedsbeitrag,173410,0
2017-12-01,10.0,once,Mitgliedsbeitrag,598986,0
2017-12-01,10.0,once,Dauerspende,1351505,0
2017-12-01,10.0,once,Dauerspende,285053,0
2017-12-01,150.0,once,Spendenformular,411136,0
2017-12-01,10.0,once,Mitgliedsbeitrag,173443,0
2017-12-01,12.0,once,Mitgliedsbeitrag,173472,0
2017-12-01,100.0,once,Spendenformular,1575274,0
2017-12-01,20.0,monthly,Spendenformular,1958737,0
2017-12-01,3.0,monthly,Mitgliedsbeitrag,1689235,0
2017-12-01,100.0,once,Spendenaktionen,1483925,0
2017-12-01,200.0,once,Spendenformular,1973416,0
2017-12-01,100.0,once,Spendenformular,1480875,0
2017-12-01,250.0,once,Spendenformular,301289,0
2017-12-01,150.0,once,Spendenformular,245352,0
2017-12-01,30.0,once,Spendenformular,1976083,0
2017-12-01,120.0,once,Spendenaktionen,1542477,1
2017-12-01,150.0,once,Geldspende,1514686,0
2017-12-01,5.0,once,Dauerspende,952641,0
2017-12-01,20.0,once,Spendenaktionen,1960865,0
2017-12-01,50.0,once,Geldspende,2001340,0
2017-12-01,5.0,once,Mitgliedsbeitrag,173499,0
2017-12-01,200.0,once,Geldspende,542054,0
2017-12-01,10.0,once,Mitgliedsbeitrag,173442,0
2017-12-01,25.0,once,Dauerspende,285042,0
2017-12-01,5.0,once,Dauerspende,285067,0
2017-12-01,5.0,once,Dauerspende,285070,0
2017-12-01,2.75,once,Mitgliedsbeitrag,174502,0
2017-12-01,10.0,once,Dauerspende,285068,0
2017-12-01,10.0,once,Dauerspende,285075,0
2017-12-01,2.75,once,Dauerspende,285076,0
2017-12-01,10.0,once,Dauerspende,285078,0
2017-12-01,10.0,once,Dauerspende,285072,0
2017-12-04,5.0,once,Mitgliedsbeitrag,173616,0
2017-12-04,20.0,once,Dauerspende,1452943,0
2017-12-04,150.0,once,Dauerspende,172679,0
2017-12-04,10.0,once,Mitgliedsbeitrag,173552,0
2017-12-04,10.0,once,Dauerspende,285214,0
2017-12-04,5.0,once,Dauerspende,285239,0
2017-12-04,5.0,once,Mitgliedsbeitrag,173532,0
2017-12-04,25.0,once,Dauerspende,285266,0
2017-12-04,5.0,once,Mitgliedsbeitrag,174478,0
2017-12-04,5.0,once,Dauerspende,638249,0
2017-12-04,20.0,once,Mitgliedsbeitrag,173547,0
2017-12-04,10.0,once,Mitgliedsbeitrag,173683,0
2017-12-04,15.0,once,Dauerspende,285250,0
2017-12-04,20.0,once,Dauerspende,184400,0
2017-12-04,2.75,once,Mitgliedsbeitrag,174491,0
2017-12-04,20.0,once,Dauerspende,1593657,0
2017-12-04,10.0,once,Dauerspende,285253,0
2017-12-04,25.0,once,Dauerspende,285218,0
2017-12-04,10.0,once,Dauerspende,285224,0
2017-12-04,30.0,once,Mitgliedsbeitrag,173481,0
2017-12-04,10.0,once,Mitgliedsbeitrag,173704,0
2017-12-04,5.0,once,Mitgliedsbeitrag,174516,0
2017-12-04,10.0,once,Dauerspende,285223,0
2017-12-04,5.0,once,Dauerspende,656522,0
2017-12-04,10.0,once,Mitgliedsbeitrag,361320,0
2017-12-04,100.0,once,Geldspende,997307,0
2017-12-04,100.0,once,Dauerspende,317482,0
2017-12-04,2.75,once,Mitgliedsbeitrag,173727,0
2017-12-04,3.0,once,Mitgliedsbeitrag,173570,0
2017-12-04,3.0,once,Mitgliedsbeitrag,173614,0
2017-12-04,10.0,once,Dauerspende,285442,0
2017-12-04,5.0,once,Mitgliedsbeitrag,173647,0
2017-12-04,5.5,once,Mitgliedsbeitrag,174528,0
2017-12-04,3.0,once,Mitgliedsbeitrag,1269141,0
2017-12-04,30.0,once,Mitgliedsbeitrag,949934,0
2017-12-04,10.0,once,Dauerspende,285418,0
2017-12-04,5.0,once,Dauerspende,285278,0
2017-12-04,10.0,once,Dauerspende,285273,0
2017-12-04,10.0,once,Dauerspende,317549,0
2017-12-04,2.5,once,Dauerspende,285279,0
2017-12-04,5.0,once,Mitgliedsbeitrag,173663,0
2017-12-04,50.0,once,Dauerspende,469626,0
2017-12-04,3.0,once,Mitgliedsbeitrag,173403,0
2017-12-04,10.0,once,Mitgliedsbeitrag,173427,0
2017-12-04,40.0,once,Dauerspende,285428,0
2017-12-04,20.0,once,Dauerspende,175234,0
2017-12-04,7.5,once,Mitgliedsbeitrag,173681,0
2017-12-04,5.0,once,Mitgliedsbeitrag,173705,0
2017-12-04,10.0,once,Mitgliedsbeitrag,173669,0
2017-12-04,3.0,once,Mitgliedsbeitrag,1269140,0
2017-12-04,500.0,once,Geldspende,2004131,0
2017-12-04,5.0,once,Dauerspende,285423,0
2017-12-04,2.75,once,Mitgliedsbeitrag,370519,0
2017-12-04,10.0,once,Dauerspende,326865,0
2017-12-04,15.0,once,Dauerspende,285432,0
2017-12-04,5.0,once,Dauerspende,1688852,0
2017-12-04,10.0,once,Dauerspende,285222,0
2017-12-04,20.0,once,Dauerspende,1135347,0
2017-12-04,50.0,once,Dauerspende,285217,0
2017-12-04,5.0,once,Mitgliedsbeitrag,174500,0
2017-12-04,3.0,once,Mitgliedsbeitrag,173698,0
2017-12-04,5.0,once,Dauerspende,285215,0
2017-12-04,50.0,once,Dauerspende,285271,0
2017-12-04,200.0,once,Geldspende,2004104,0
2017-12-04,5.0,once,Dauerspende,380496,0
2017-12-04,200.0,once,Geldspende,613970,0
2017-12-04,60.0,once,Mitgliedsbeitrag,173417,0
2017-12-04,100.0,once,Geldspende,2004124,0
2017-12-04,5.0,once,Dauerspende,285822,0
2017-12-04,30.0,once,Dauerspende,364942,0
2017-12-04,100.0,once,Geldspende,1074972,0
2017-12-04,1500.0,once,Geldspende,2004129,1
2017-12-04,12.0,once,Mitgliedsbeitrag,173581,0
2017-12-04,100.0,once,Geldspende,1579666,0
2017-12-04,10.0,once,Spendenformular,2000992,0
2017-12-04,50.0,once,Spendenformular,1983372,0
2017-12-04,50.0,once,Spendenformular,304940,0
2017-12-04,20.0,once,Spendenaktionen,1521799,0
2017-12-04,30.0,once,Spendenaktionen,1541978,0
2017-12-04,20.0,once,Spendenformular,250574,0
2017-12-04,80.0,once,Dauerspende,296632,0
2017-12-04,10.0,once,Dauerspende,285422,0
2017-12-04,4.0,once,Mitgliedsbeitrag,173717,0
2017-12-04,10.0,once,Dauerspende,285259,0
2017-12-04,50.0,once,Dauerspende,285238,0
2017-12-04,100.0,once,Mitgliedsbeitrag,173676,0
2017-12-04,20.0,once,Dauerspende,286547,0
2017-12-04,50.0,once,Geldspende,427644,0
2017-12-04,5.0,once,Mitgliedsbeitrag,174510,0
2017-12-04,50.0,once,Geldspende,426511,0
2017-12-04,70.0,once,Geldspende,2004114,0
2017-12-04,150.0,once,Spendenformular,1998530,0
2017-12-04,25.0,once,Geldspende,2004115,0
2017-12-04,10.0,once,Dauerspende,285252,0
2017-12-04,10.0,once,Dauerspende,638244,0
2017-12-04,10.0,once,Dauerspende,285212,0
2017-12-04,10.0,once,Mitgliedsbeitrag,174489,0
2017-12-04,20.0,once,Dauerspende,172816,0
2017-12-04,50.0,once,Dauerspende,285258,0
2017-12-04,5.11,once,Mitgliedsbeitrag,174498,0
2017-12-04,10.0,once,Dauerspende,1860239,0
2017-12-04,30.0,once,Spendenaktionen,1997496,0
2017-12-04,100.0,once,Spendenformular,252056,0
2017-12-05,50.0,once,Dauerspende,326198,0
2017-12-05,10.0,once,Mitgliedsbeitrag,174531,0
2017-12-05,51.13,once,Dauerspende,285263,0
2017-12-05,50.0,once,Dauerspende,284767,0
2017-12-05,15.0,once,Dauerspende,603737,0
2017-12-05,4.0,once,Mitgliedsbeitrag,173640,0
2017-12-05,50.0,once,Dauerspende,284789,0
2017-12-05,100.0,once,Dauerspende,285426,0
2017-12-05,5.0,once,Dauerspende,285446,0
2017-12-05,130.0,once,Geldspende,589855,0
2017-12-05,500.0,once,Geldspende,297362,0
2017-12-05,11.11,once,Geldspende,2133989,0
2017-12-05,50.0,once,Geldspende,607534,0
2017-12-05,150.0,once,Geldspende,412381,0
2017-12-05,300.0,once,Geldspende,2006314,0
2017-12-05,100.0,once,Geldspende,407793,0
2017-12-05,20.0,once,Geldspende,473668,0
2017-12-05,50.0,once,Dauerspende,172470,0
2017-12-05,27.5,once,Zehnt,240594,1
2017-12-05,5.0,once,Mitgliedsbeitrag,173684,0
2017-12-05,15.0,once,Dauerspende,285436,0
2017-12-05,2.75,once,Mitgliedsbeitrag,173621,0
2017-12-05,10.0,once,Dauerspende,284794,0
2017-12-05,15.0,once,Geldspende,844275,0
2017-12-05,5.0,once,Mitgliedsbeitrag,173414,0
2017-12-05,50.0,once,Geldspende,173623,0
2017-12-05,10.0,once,Mitgliedsbeitrag,173465,0
2017-12-06,25.0,once,Dauerspende,284771,0
2017-12-06,20.0,once,Mitgliedsbeitrag,173452,0
2017-12-06,5.0,once,Dauerspende,364937,0
2017-12-06,20.0,once,Dauerspende,1595315,0
2017-12-06,25.0,once,Dauerspende,365006,0
2017-12-06,5.0,once,Mitgliedsbeitrag,173714,0
2017-12-06,2000.0,annually,Spendenformular,1974850,1
2017-12-06,10.0,once,Dauerspende,605837,0
2017-12-06,20.0,once,Geldspende,285063,0
2017-12-06,1000.0,once,Geldspende,172391,0
2017-12-06,100.0,once,Geldspende,403526,0
2017-12-06,5.0,once,Mitgliedsbeitrag,173671,0
2017-12-06,100.0,once,Geldspende,427193,0
2017-12-06,50.0,once,Geldspende,411418,0
2017-12-06,1000.0,once,Geldspende,1579660,1
2017-12-06,200.0,once,Geldspende,2008467,0
2017-12-07,20.0,once,Geldspende,476676,1
2017-12-07,231.5,once,Zehnt,2012032,1
2017-12-07,2.92,once,Mitgliedsbeitrag,496757,0
2017-12-07,30.0,once,Dauerspende,288616,0
2017-12-07,1250.0,once,Geldspende,1010395,1
2017-12-07,2.75,once,Dauerspende,1100114,0
2017-12-07,50.0,once,Geldspende,2012122,0
2017-12-07,14.25,once,Mitgliedsbeitrag,173576,0
2017-12-07,500.0,once,Geldspende,401757,0
2017-12-07,350.0,once,Geldspende,2012118,1
2017-12-07,5.0,monthly,Spendenformular,2002014,0
2017-12-07,50.0,once,Geldspende,689351,0
2017-12-07,200.0,once,Geldspende,1074938,0
2017-12-07,111.0,once,Geldspende,1907545,1
2017-12-07,50.0,once,Geldspende,890620,0
2017-12-07,15.0,once,Spendenaktionen,2004906,0
2017-12-07,300.0,once,Spendenformular,2002033,0
2017-12-07,20.0,once,Spendenaktionen,2003212,0
2017-12-07,25.0,once,Spendenformular,2002056,0
2017-12-07,25.0,monthly,Spendenformular,1738026,0
2017-12-07,10.0,monthly,Spendenformular,1798226,0
2017-12-07,15.0,monthly,Spendenformular,1893442,0
2017-12-08,30.0,once,Geldspende,2018108,0
2017-12-08,50.0,once,Dauerspende,284781,0
2017-12-08,10.0,once,Dauerspende,411385,0
2017-12-08,2000.0,once,Geldspende,240659,1
2017-12-08,2.75,once,Mitgliedsbeitrag,173453,0
2017-12-08,500.0,once,Geldspende,1096781,0
2017-12-08,500.0,once,Geldspende,389517,0
2017-12-08,100.0,once,Geldspende,1528101,0
2017-12-08,15.0,once,Mitgliedsbeitrag,173604,0
2017-12-08,4.0,once,Mitgliedsbeitrag,1098732,0
2017-12-08,5.0,once,Dauerspende,369947,0
2017-12-08,11346.95,once,Pfandspende Tegel,1155293,1
2017-12-08,1500.0,once,Geldspende,631267,0
2017-12-08,10.0,once,Mitgliedsbeitrag,174517,0
2017-12-08,500.0,once,Geldspende,1547184,0
2017-12-11,20.0,once,Spendenformular,1625531,0
2017-12-11,200.0,once,Spendenformular,369956,0
2017-12-11,50.0,once,Spendenformular,2008784,0
2017-12-11,110.0,once,Geldspende,1355396,0
2017-12-11,19.0,once,Geldspende,571240,1
2017-12-11,100.0,once,Spendenformular,1000550,1
2017-12-11,200.0,once,Spendenformular,404910,0
2017-12-11,50.0,once,Geldspende,1517563,0
2017-12-11,200.0,once,Spendenformular,2012240,0
2017-12-11,10.0,once,Dauerspende,285452,0
2017-12-11,62.0,once,Geldspende,407726,0
2017-12-11,15.0,once,Geldspende,2020401,0
2017-12-11,100.0,once,Geldspende,2020397,0
2017-12-11,100.0,once,Geldspende,631531,0
2017-12-11,1000.0,once,Geldspende,2004908,1
2017-12-11,30.0,once,Dauerspende,403486,0
2017-12-11,20.0,once,Dauerspende,284785,0
2017-12-11,5.0,once,Dauerspende,1216630,0
2017-12-11,10.0,once,Dauerspende,284786,0
2017-12-11,51.0,once,Geldspende,1526423,0
2017-12-11,8.0,once,Mitgliedsbeitrag,172490,0
2017-12-11,100.0,once,Geldspende,423719,0
2017-12-11,30.0,once,Geldspende,2020369,0
2017-12-11,10.0,once,Dauerspende,317581,0
2017-12-12,500.0,once,Geldspende,2022805,0
2017-12-12,50.0,once,Geldspende,1044960,0
2017-12-12,150.0,once,Geldspende,2022801,1
2017-12-12,5.0,once,Mitgliedsbeitrag,250821,0
2017-12-12,1500.0,once,Geldspende,427662,1
2017-12-12,25.0,once,Dauerspende,1597906,0
2017-12-12,500.0,once,Geldspende,2022795,0
2017-12-12,25.0,once,Dauerspende,285454,0
2017-12-12,50.0,once,Geldspende,966873,0
2017-12-12,20.0,once,Mitgliedsbeitrag,173679,0
2017-12-12,20.0,once,Dauerspende,1763206,0
2017-12-12,2.75,once,Mitgliedsbeitrag,173462,0
2017-12-12,150.0,once,Geldspende,1544251,0
2017-12-12,100.0,once,Geldspende,172519,0
2017-12-12,100.0,once,Geldspende,173580,0
2017-12-12,10.0,once,Mitgliedsbeitrag,173719,0
2017-12-12,10.0,once,Dauerspende,1108732,0
2017-12-12,20.0,once,Mitgliedsbeitrag,173711,0
2017-12-12,500.0,once,Spendenformular,1948134,0
2017-12-12,250.0,once,Geldspende,636033,0
2017-12-12,20.0,once,Spendenformular,190131,0
2017-12-12,20.0,once,Spendenformular,175697,0
2017-12-12,60.0,half-yearly,Spendenformular,1987205,0
2017-12-12,500.0,once,Spendenformular,261037,0
2017-12-12,10.0,once,Spendenaktionen,1980526,0
2017-12-12,360.0,once,Spendenformular,248501,0
2017-12-12,155.0,once,Spendenformular,630727,0
2017-12-12,500.0,once,Spendenformular,611654,0
2017-12-12,25.0,half-yearly,Spendenformular,2001513,0
2017-12-12,50.0,once,Spendenformular,620610,0
2017-12-12,100.0,once,Spendenformular,628978,0
2017-12-12,40.0,once,Mitgliedsbeitrag,427547,0
2017-12-12,15.0,quarterly,Spendenformular,2007242,0
2017-12-12,100.0,once,Geldspende,599904,0
2017-12-12,20.0,once,Spendenaktionen,2005212,0
2017-12-12,50.0,once,Geldspende,469640,0
2017-12-12,20.0,once,Spendenaktionen,1504936,0
2017-12-12,10.0,once,Spendenaktionen,2004713,0
2017-12-12,80.0,once,Geldspende,431072,0
2017-12-12,50.0,annually,Geldspende,172480,0
2017-12-12,300.0,once,Spendenformular,2004485,1
2017-12-12,200.0,once,Spendenformular,2002626,0
2017-12-13,10.0,monthly,Mitgliedsbeitrag,1004910,0
2017-12-13,50.0,annually,Mitglied-/Patenschaften,996280,0
2017-12-13,100.0,annually,Mitglied-/Patenschaften,1002954,0
2017-12-13,10.0,monthly,Mitglied-/Patenschaften,991150,0
2017-12-13,2.75,monthly,Mitglied-/Patenschaften,952140,0
2017-12-13,2.75,monthly,Mitglied-/Patenschaften,952933,0
2017-12-13,5.0,monthly,Mitglied-/Patenschaften,932554,0
2017-12-13,50.0,quarterly,Mitglied-/Patenschaften,879091,0
2017-12-13,5.0,monthly,Mitglied-/Patenschaften,857772,0
2017-12-13,2.75,monthly,Mitglied-/Patenschaften,862259,0
2017-12-13,5.0,monthly,Mitglied-/Patenschaften,849981,0
2017-12-13,2.75,monthly,Mitglied-/Patenschaften,853008,0
2017-12-13,10.0,monthly,Mitglied-/Patenschaften,854778,0
2017-12-13,2.75,monthly,Mitglied-/Patenschaften,845765,0
2017-12-13,2.75,monthly,Mitglied-/Patenschaften,993517,0
2017-12-13,5.0,monthly,Mitglied-/Patenschaften,858096,0
2017-12-13,100.0,annually,Mitglied-/Patenschaften,1010689,0
2017-12-13,120.0,annually,Mitglied-/Patenschaften,1054268,0
2017-12-13,2.75,monthly,Mitglied-/Patenschaften,1210008,0
2017-12-13,2.75,monthly,Mitglied-/Patenschaften,1212714,0
2017-12-13,10.0,monthly,Mitglied-/Patenschaften,1191942,0
2017-12-13,2.75,monthly,Mitglied-/Patenschaften,548604,0
2017-12-13,5.0,monthly,Mitglied-/Patenschaften,1128871,0
2017-12-13,15.0,quarterly,Mitglied-/Patenschaften,1091454,0
2017-12-13,100.0,annually,Mitglied-/Patenschaften,1091858,0
2017-12-13,5.0,monthly,Mitglied-/Patenschaften,1006926,0
2017-12-13,50.0,annually,Mitglied-/Patenschaften,1088365,0
2017-12-13,15.0,monthly,Mitglied-/Patenschaften,1091050,0
2017-12-13,50.0,half-yearly,Mitglied-/Patenschaften,1054919,0
2017-12-13,25.0,quarterly,Mitglied-/Patenschaften,1063238,0
2017-12-13,30.0,monthly,Mitglied-/Patenschaften,1065328,0
2017-12-13,33.0,annually,Mitglied-/Patenschaften,1088198,0
2017-12-13,2.75,monthly,Mitglied-/Patenschaften,840051,0
2017-12-13,60.0,annually,Mitglied-/Patenschaften,1045146,0
2017-12-13,60.0,annually,Mitglied-/Patenschaften,1091036,0
2017-12-13,10.0,monthly,Mitglied-/Patenschaften,822581,0
2017-12-13,20.0,monthly,Mitglied-/Patenschaften,671285,0
2017-12-13,75.0,half-yearly,Mitglied-/Patenschaften,781211,0
2017-12-13,5.0,monthly,Mitglied-/Patenschaften,639257,0
2017-12-13,33.0,annually,Mitglied-/Patenschaften,629622,0
2017-12-13,200.0,annually,Mitglied-/Patenschaften,310159,0
2017-12-13,33.0,annually,Mitglied-/Patenschaften,629617,0
2017-12-13,33.0,annually,Mitglied-/Patenschaften,629620,0
2017-12-13,10.0,quarterly,Mitglied-/Patenschaften,616586,0
2017-12-13,33.0,annually,Mitglied-/Patenschaften,619536,0
2017-12-13,5.0,monthly,Mitglied-/Patenschaften,646330,0
2017-12-13,33.0,annually,Mitglied-/Patenschaften,619698,0
